lc,track_id,time_iso,day_hour,lon,lat,pv_anom_330,area_deg2
lc1,4,2000-01-10T04:00:00,220.0,255.1823,49.0166,5.597954e-01,246.416
lc1,4,2000-01-10T05:00:00,221.0,256.9651,49.1558,5.732861e-01,245.651
lc1,4,2000-01-10T06:00:00,222.0,258.8284,49.2861,5.848546e-01,242.149
lc1,4,2000-01-10T07:00:00,223.0,260.6685,49.4005,5.902901e-01,244.580
lc1,4,2000-01-10T08:00:00,224.0,262.6037,49.5557,5.790310e-01,248.322
lc1,4,2000-01-10T09:00:00,225.0,264.5697,49.6974,5.881968e-01,252.309
lc1,4,2000-01-10T10:00:00,226.0,266.5454,49.8621,5.747180e-01,253.348
lc1,4,2000-01-10T11:00:00,227.0,268.5101,49.9779,5.728159e-01,250.884
lc1,4,2000-01-10T12:00:00,228.0,270.5037,50.1088,5.745721e-01,254.507
lc1,4,2000-01-10T13:00:00,229.0,272.4650,50.1570,5.699034e-01,250.709
lc1,4,2000-01-10T14:00:00,230.0,274.3847,50.2253,5.965304e-01,248.800
lc1,4,2000-01-10T15:00:00,231.0,276.3166,50.2805,6.120381e-01,244.574
lc1,4,2000-01-10T16:00:00,232.0,278.2205,50.2996,6.319518e-01,240.772
lc1,4,2000-01-10T17:00:00,233.0,280.1188,50.3152,6.362147e-01,239.236
lc1,4,2000-01-10T18:00:00,234.0,281.9213,50.2927,6.408668e-01,237.881
lc1,4,2000-01-10T19:00:00,235.0,283.7927,50.2990,6.479340e-01,235.327
lc1,4,2000-01-10T20:00:00,236.0,285.5559,50.2738,6.462989e-01,234.387
lc1,4,2000-01-10T21:00:00,237.0,287.2717,50.2233,6.430163e-01,234.539
lc1,4,2000-01-10T22:00:00,238.0,288.8799,50.1239,6.533828e-01,231.325
lc1,4,2000-01-10T23:00:00,239.0,290.4561,50.0220,6.492162e-01,230.536
lc1,4,2000-01-11T00:00:00,240.0,291.9793,49.8910,6.384273e-01,229.900
lc1,4,2000-01-11T01:00:00,241.0,293.4344,49.7781,6.332765e-01,225.853
lc1,4,2000-01-11T02:00:00,242.0,294.8988,49.6507,6.137352e-01,221.149
lc1,4,2000-01-11T03:00:00,243.0,296.3648,49.5263,6.137342e-01,221.763
lc1,4,2000-01-11T04:00:00,244.0,297.8837,49.4316,6.303158e-01,220.693
lc1,4,2000-01-11T05:00:00,245.0,299.4409,49.3745,6.529818e-01,218.283
lc1,4,2000-01-11T06:00:00,246.0,301.0029,49.3010,6.525898e-01,211.124
lc1,4,2000-01-11T07:00:00,247.0,302.5722,49.2166,6.612315e-01,206.298
lc1,4,2000-01-11T08:00:00,248.0,304.0969,49.1252,6.751571e-01,201.701
lc1,4,2000-01-11T09:00:00,249.0,305.6055,49.0292,6.651444e-01,195.963
lc1,4,2000-01-11T10:00:00,250.0,307.0984,48.9429,6.780562e-01,191.470
lc1,4,2000-01-11T11:00:00,251.0,308.5696,48.8463,6.825280e-01,181.496
lc1,4,2000-01-11T12:00:00,252.0,310.0388,48.7837,6.870666e-01,177.722
lc1,4,2000-01-11T13:00:00,253.0,311.5676,48.7385,6.818194e-01,177.934
lc1,4,2000-01-11T14:00:00,254.0,313.0722,48.6876,6.705332e-01,171.287
lc1,4,2000-01-11T15:00:00,255.0,314.6105,48.6264,6.622930e-01,166.292
lc1,4,2000-01-11T16:00:00,256.0,316.1185,48.5952,6.636410e-01,166.476
lc1,4,2000-01-11T17:00:00,257.0,317.5309,48.5048,6.433554e-01,164.395
lc1,4,2000-01-11T18:00:00,258.0,318.7571,48.3987,6.440897e-01,167.650
lc1,4,2000-01-11T19:00:00,259.0,319.8077,48.2200,6.101122e-01,165.838
lc1,4,2000-01-11T20:00:00,260.0,320.7098,48.0263,6.013927e-01,161.221
lc1,4,2000-01-11T21:00:00,261.0,321.5230,47.8264,6.189499e-01,160.901
lc1,4,2000-01-11T22:00:00,262.0,322.2235,47.5791,6.074233e-01,155.112
lc1,4,2000-01-11T23:00:00,263.0,322.7649,47.2468,6.001019e-01,154.331
lc1,4,2000-01-12T00:00:00,264.0,323.2631,46.8783,6.177211e-01,154.926
lc1,4,2000-01-12T01:00:00,265.0,323.7347,46.4802,6.024737e-01,157.058
lc1,4,2000-01-12T02:00:00,266.0,324.2519,46.0768,5.997958e-01,155.008
lc1,4,2000-01-12T03:00:00,267.0,324.7080,45.6238,6.028690e-01,155.815
lc1,5,2000-01-09T04:00:00,196.0,283.6936,48.4940,5.844288e-01,286.215
lc1,5,2000-01-09T05:00:00,197.0,284.7756,48.5148,5.999222e-01,280.230
lc1,5,2000-01-09T06:00:00,198.0,285.8742,48.5201,5.966072e-01,280.274
lc1,5,2000-01-09T07:00:00,199.0,286.9359,48.4887,6.079230e-01,282.363
lc1,5,2000-01-09T08:00:00,200.0,288.0258,48.4758,6.086760e-01,280.202
lc1,5,2000-01-09T09:00:00,201.0,289.1209,48.4603,6.076989e-01,280.937
lc1,5,2000-01-09T10:00:00,202.0,290.2068,48.4356,6.045074e-01,279.232
lc1,5,2000-01-09T11:00:00,203.0,291.3039,48.4262,5.957355e-01,283.120
lc1,5,2000-01-09T12:00:00,204.0,292.4554,48.4234,5.884466e-01,279.431
lc1,5,2000-01-09T13:00:00,205.0,293.5892,48.3917,6.020246e-01,280.620
lc1,5,2000-01-09T14:00:00,206.0,294.7661,48.4118,5.876946e-01,280.857
lc1,5,2000-01-09T15:00:00,207.0,296.0391,48.4572,5.818443e-01,283.761
lc1,5,2000-01-09T16:00:00,208.0,297.2959,48.4492,5.708981e-01,282.650
lc1,5,2000-01-09T17:00:00,209.0,298.5896,48.4759,5.761514e-01,278.618
lc1,5,2000-01-09T18:00:00,210.0,299.9243,48.4622,5.751343e-01,278.880
lc1,5,2000-01-09T19:00:00,211.0,301.3066,48.4954,5.545678e-01,274.933
lc1,5,2000-01-09T20:00:00,212.0,302.6779,48.5152,5.578041e-01,271.072
lc1,5,2000-01-09T21:00:00,213.0,304.0715,48.5108,5.563102e-01,269.873
lc1,5,2000-01-09T22:00:00,214.0,305.5494,48.5648,5.491409e-01,267.049
lc1,5,2000-01-09T23:00:00,215.0,307.0260,48.5972,5.447741e-01,264.901
lc1,5,2000-01-10T00:00:00,216.0,308.5798,48.6718,5.376749e-01,259.226
lc1,5,2000-01-10T01:00:00,217.0,310.1170,48.7414,5.375710e-01,256.511
lc1,5,2000-01-10T02:00:00,218.0,311.7563,48.8331,5.457816e-01,249.658
lc1,5,2000-01-10T03:00:00,219.0,313.4104,48.9268,5.639892e-01,250.421
lc1,5,2000-01-10T04:00:00,220.0,315.1749,49.0430,5.675268e-01,247.412
lc1,5,2000-01-10T05:00:00,221.0,316.9556,49.1503,5.799494e-01,246.858
lc1,5,2000-01-10T06:00:00,222.0,318.7599,49.2603,5.829358e-01,245.100
lc1,5,2000-01-10T07:00:00,223.0,320.6955,49.4139,5.904703e-01,246.042
lc1,5,2000-01-10T08:00:00,224.0,322.6345,49.5511,5.831838e-01,250.514
lc1,5,2000-01-10T09:00:00,225.0,324.5754,49.7220,5.815430e-01,250.481
lc1,5,2000-01-10T10:00:00,226.0,326.5066,49.8277,5.780983e-01,255.606
lc1,5,2000-01-10T11:00:00,227.0,328.5199,49.9817,5.727968e-01,252.673
lc1,5,2000-01-10T12:00:00,228.0,330.5064,50.1132,5.654635e-01,253.233
lc1,5,2000-01-10T13:00:00,229.0,332.4367,50.1681,5.771465e-01,251.448
lc1,5,2000-01-10T14:00:00,230.0,334.3573,50.2227,6.095462e-01,249.274
lc1,5,2000-01-10T15:00:00,231.0,336.0945,50.2049,6.180658e-01,246.308
lc1,5,2000-01-10T16:00:00,232.0,337.6178,50.0890,6.423230e-01,238.662
lc1,5,2000-01-10T17:00:00,233.0,338.9467,49.8885,6.473579e-01,237.944
lc1,5,2000-01-10T18:00:00,234.0,340.0529,49.5891,6.423020e-01,234.570
lc1,5,2000-01-10T19:00:00,235.0,340.9610,49.2095,6.443024e-01,233.480
lc1,5,2000-01-10T20:00:00,236.0,341.6943,48.7552,6.571302e-01,231.250
lc1,5,2000-01-10T21:00:00,237.0,342.2854,48.1686,6.589737e-01,230.410
lc1,5,2000-01-10T22:00:00,238.0,342.7221,47.4733,6.464248e-01,226.783
lc1,5,2000-01-10T23:00:00,239.0,343.0754,46.7203,6.471915e-01,225.650
lc1,5,2000-01-11T00:00:00,240.0,343.3947,45.9631,6.422606e-01,226.090
lc1,5,2000-01-11T01:00:00,241.0,343.6837,45.1834,6.278005e-01,228.469
lc1,5,2000-01-11T02:00:00,242.0,343.9771,44.4647,6.142130e-01,230.818
lc1,5,2000-01-11T05:00:00,245.0,345.1034,42.5275,5.945654e-01,227.908
lc1,5,2000-01-11T07:00:00,247.0,346.0979,41.7711,6.061058e-01,222.044
lc1,5,2000-01-11T08:00:00,248.0,346.5524,41.3928,6.194634e-01,220.476
lc1,5,2000-01-11T09:00:00,249.0,347.0370,41.0291,6.245608e-01,221.675
lc1,5,2000-01-11T10:00:00,250.0,347.5188,40.6884,6.294575e-01,218.438
lc1,5,2000-01-11T11:00:00,251.0,347.9920,40.3500,6.392946e-01,210.337
lc1,5,2000-01-11T12:00:00,252.0,348.4546,40.0326,6.372190e-01,208.760
lc1,5,2000-01-11T13:00:00,253.0,348.9106,39.7281,6.348753e-01,208.027
lc1,5,2000-01-11T14:00:00,254.0,349.3852,39.4446,6.298432e-01,204.651
lc1,5,2000-01-11T20:00:00,260.0,351.9333,38.0662,6.163640e-01,186.188
lc1,5,2000-01-11T21:00:00,261.0,352.2694,37.8856,6.126380e-01,183.674
lc1,5,2000-01-11T22:00:00,262.0,352.6065,37.7099,6.087279e-01,184.364
lc1,5,2000-01-11T23:00:00,263.0,352.9362,37.5453,6.092944e-01,178.712
lc1,5,2000-01-12T00:00:00,264.0,353.2299,37.3808,6.133628e-01,180.830
lc1,5,2000-01-12T01:00:00,265.0,353.5248,37.2221,6.133718e-01,176.537
lc1,5,2000-01-12T02:00:00,266.0,353.8114,37.0678,6.138692e-01,173.854
lc1,5,2000-01-12T03:00:00,267.0,354.1135,36.9287,5.987287e-01,171.106
